,id,ms_subclass,neighborhood,overall_qual,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,foundation,bsmtfin_type_1,bsmtfin_sf_1,heating_qc,1st_flr_sf,gr_liv_area,full_bath,kitchen_qual,fireplaces,garage_finish,garage_area,garage_qual,saleprice,age_sold
172,68,20,Somerst,7,2010,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1218,1218,2,4,0,RFn,676.0,3.0,204500,1
173,1910,70,NAmes,5,1995,MetalSd,MetalSd,224.0,3,CBlock,LwQ,386.0,5,888,1644,1,4,2,Unf,312.0,3.0,146500,65
174,381,20,NWAmes,7,1978,Plywood,Plywood,206.0,3,CBlock,ALQ,704.0,3,1601,1601,2,3,1,RFn,478.0,3.0,157000,31
175,1323,70,OldTown,7,1999,Wd Sdng,Wd Shng,0.0,3,BrkTil,Unf,0.0,4,1313,2495,2,3,1,Unf,342.0,3.0,184000,118
176,2432,60,Gilbert,6,2003,VinylSd,VinylSd,0.0,4,PConc,GLQ,457.0,5,807,1509,2,4,1,Fin,393.0,3.0,183200,4
177,777,20,Sawyer,5,1962,Wd Sdng,Wd Sdng,116.0,3,CBlock,LwQ,170.0,3,1092,1092,1,3,1,Unf,288.0,3.0,139000,47
178,1107,60,NoRidge,7,1994,Wd Sdng,ImStucc,651.0,4,PConc,GLQ,1173.0,5,1325,2418,2,4,1,RFn,983.0,3.0,341000,15
179,30,160,BrDale,6,1971,HdBoard,HdBoard,504.0,3,CBlock,Rec,156.0,3,483,987,1,3,0,Unf,264.0,3.0,96000,39
180,282,20,Edwards,4,2004,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,5,1121,1121,2,3,0,RFn,440.0,3.0,140000,7
181,188,20,OldTown,6,1996,MetalSd,MetalSd,0.0,3,CBlock,GLQ,600.0,3,1236,1236,1,3,0,Unf,923.0,3.0,149700,53
182,2356,20,NWAmes,5,1975,HdBoard,HdBoard,0.0,3,CBlock,ALQ,788.0,5,1074,1074,1,3,0,RFn,495.0,3.0,153500,31
183,1554,20,IDOTRR,1,1952,AsbShng,VinylSd,0.0,2,Slab,None,0.0,1,733,733,1,2,0,Unf,487.0,2.0,13100,56
184,1464,60,CollgCr,7,2003,VinylSd,VinylSd,252.0,4,PConc,GLQ,550.0,5,884,1768,2,4,0,RFn,543.0,3.0,224900,5
185,2469,20,Somerst,7,2005,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1266,1266,2,4,1,Unf,453.0,3.0,176000,1
186,1834,50,NoRidge,8,2000,HdBoard,HdBoard,337.0,4,PConc,GLQ,700.0,5,2129,2872,2,4,1,Fin,541.0,3.0,285000,15
187,1779,20,Somerst,8,2007,VinylSd,VinylSd,84.0,4,PConc,GLQ,929.0,5,1464,1464,2,4,0,Unf,754.0,3.0,282922,0
188,2569,60,NAmes,7,1966,MetalSd,MetalSd,309.0,3,CBlock,Rec,445.0,5,1216,2157,2,4,2,Fin,487.0,3.0,226000,40
189,2334,60,StoneBr,8,2006,VinylSd,VinylSd,466.0,5,PConc,Unf,0.0,5,1264,2576,2,5,1,Fin,666.0,3.0,361919,0
190,2330,60,StoneBr,9,2006,VinylSd,VinylSd,600.0,4,PConc,GLQ,1218.0,5,1414,2798,3,5,1,Fin,670.0,3.0,457347,1
191,2119,20,ClearCr,8,1976,Wd Sdng,Wd Sdng,0.0,4,CBlock,LwQ,51.0,5,1743,1743,0,4,2,Fin,529.0,3.0,279000,31
192,988,20,Mitchel,6,1977,Plywood,ImStucc,0.0,3,PConc,ALQ,1567.0,3,1567,1567,2,4,2,RFn,714.0,3.0,196000,32
193,382,20,NWAmes,7,1976,HdBoard,HdBoard,189.0,3,CBlock,Unf,0.0,3,1370,1370,2,3,1,RFn,479.0,3.0,152000,33
194,670,90,NAmes,5,1969,MetalSd,MetalSd,368.0,3,CBlock,LwQ,500.0,3,1338,2634,2,3,0,Unf,968.0,3.0,200000,40
195,2760,20,CollgCr,8,2006,VinylSd,VinylSd,198.0,4,PConc,GLQ,1122.0,5,1590,1590,2,5,0,Fin,754.0,3.0,294900,1
196,543,20,SawyerW,7,2009,VinylSd,VinylSd,140.0,4,PConc,Unf,0.0,5,1450,1450,2,4,0,RFn,788.0,3.0,224243,1
197,2835,50,Edwards,6,1950,AsbShng,AsbShng,0.0,3,BrkTil,Unf,0.0,3,846,1338,2,3,0,Unf,528.0,3.0,92000,91
198,1735,60,Gilbert,7,2007,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,728,1456,2,4,1,Fin,400.0,3.0,179540,0
199,448,20,NridgHt,10,2003,VinylSd,VinylSd,922.0,5,PConc,GLQ,56.0,5,2392,2392,2,5,1,Fin,968.0,3.0,386250,6
200,2287,180,MeadowV,4,1970,CemntBd,CmentBd,0.0,3,CBlock,GLQ,503.0,3,530,992,1,3,0,Fin,297.0,3.0,106500,37
201,524,60,Somerst,10,2008,VinylSd,VinylSd,160.0,5,PConc,GLQ,765.0,5,1026,2007,2,5,1,Fin,812.0,3.0,310000,1
202,1767,60,NoRidge,7,1998,VinylSd,VinylSd,275.0,4,PConc,Unf,0.0,5,1108,2385,2,4,1,Fin,600.0,3.0,252000,9
203,2206,75,Crawfor,7,1950,MetalSd,MetalSd,0.0,3,CBlock,Rec,364.0,4,918,1646,2,3,2,Unf,240.0,3.0,164000,66
204,1740,60,Gilbert,7,2007,VinylSd,VinylSd,16.0,4,PConc,Unf,0.0,5,728,1456,2,4,0,Fin,400.0,3.0,177594,0
205,199,50,BrkSide,5,1980,VinylSd,VinylSd,0.0,3,CBlock,Rec,276.0,4,548,1040,1,3,0,Fin,624.0,3.0,123900,74
206,2214,70,Crawfor,6,1950,Wd Sdng,Stucco,0.0,3,BrkTil,BLQ,1128.0,3,1370,2624,2,3,1,Unf,864.0,3.0,239000,89
207,323,20,Mitchel,5,1977,Plywood,HdBoard,0.0,3,CBlock,Rec,42.0,3,1264,1264,1,3,1,Unf,528.0,3.0,169000,45
208,2421,120,Blmngtn,7,2004,VinylSd,VinylSd,18.0,4,PConc,Unf,0.0,5,1557,1557,2,4,1,Fin,420.0,3.0,234000,3
209,952,85,Mitchel,6,1977,Plywood,Plywood,0.0,3,CBlock,GLQ,841.0,3,1287,1287,1,3,2,RFn,541.0,3.0,173000,32
210,24,20,NAmes,6,1970,Wd Sdng,Wd Sdng,180.0,3,CBlock,ALQ,578.0,5,1004,1004,1,3,1,Fin,480.0,3.0,149000,40
211,1139,20,SawyerW,7,2007,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1162,1162,2,4,0,Fin,483.0,3.0,170000,1
212,518,20,Somerst,7,2009,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1436,1436,2,4,0,Fin,529.0,3.0,225000,1
213,1390,20,Sawyer,5,2003,VinylSd,VinylSd,0.0,3,CBlock,GLQ,634.0,5,960,960,1,4,0,Fin,300.0,3.0,144900,45
214,277,20,Edwards,5,1968,MetalSd,MetalSd,0.0,3,CBlock,ALQ,1070.0,3,1196,1196,1,3,0,RFn,336.0,3.0,144000,42
215,54,120,Blmngtn,8,2005,VinylSd,VinylSd,16.0,4,PConc,GLQ,24.0,5,1269,1269,2,4,1,Fin,430.0,3.0,192000,6
216,649,20,NAmes,5,2005,Wd Sdng,Wd Sdng,0.0,4,CBlock,GLQ,931.0,4,1031,1031,1,4,0,Unf,230.0,3.0,145500,57
217,2600,50,OldTown,4,1998,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,5,448,720,1,2,0,Unf,280.0,2.0,86900,106
218,617,20,NAmes,6,1953,Wd Sdng,Wd Sdng,90.0,3,CBlock,BLQ,1024.0,5,1505,1505,1,3,1,RFn,505.0,3.0,149500,56
219,2209,30,Crawfor,5,1950,MetalSd,MetalSd,0.0,3,PConc,Unf,0.0,5,954,954,1,2,1,Unf,240.0,2.0,119750,69
220,2814,60,CollgCr,6,2006,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,5,750,1500,2,4,0,RFn,564.0,3.0,173900,1
221,2542,20,NAmes,5,1961,Wd Sdng,Wd Sdng,0.0,3,CBlock,Rec,915.0,3,1050,1050,1,3,0,Unf,368.0,3.0,136500,45
222,2323,160,StoneBr,8,1994,CemntBd,CmentBd,0.0,4,PConc,Unf,0.0,5,2079,2687,2,4,0,Fin,618.0,3.0,270000,12
223,1393,20,ClearCr,6,1975,BrkFace,Plywood,0.0,3,CBlock,BLQ,429.0,4,1252,1252,1,3,1,RFn,564.0,3.0,235000,48
224,490,80,Gilbert,7,2000,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,5,774,1430,2,3,1,RFn,400.0,3.0,156000,10
225,542,20,SawyerW,5,2004,VinylSd,VinylSd,0.0,3,PConc,GLQ,836.0,5,1114,1114,2,4,0,Unf,576.0,3.0,153000,6
226,973,120,Mitchel,6,1999,VinylSd,VinylSd,425.0,3,PConc,GLQ,883.0,5,1224,1224,2,3,0,Fin,402.0,3.0,165000,10
227,1012,60,StoneBr,9,2007,VinylSd,VinylSd,245.0,4,PConc,Unf,0.0,5,1134,2504,2,5,1,Fin,656.0,3.0,325000,3
228,2218,190,Crawfor,5,1950,VinylSd,VinylSd,0.0,3,CBlock,LwQ,533.0,5,760,1355,2,3,0,Unf,528.0,3.0,140000,66
229,2033,80,IDOTRR,6,1963,HdBoard,HdBoard,234.0,3,CBlock,BLQ,375.0,2,1497,2294,3,3,1,Unf,658.0,3.0,202500,44
230,1071,120,NridgHt,9,2008,MetalSd,MetalSd,766.0,5,PConc,GLQ,1540.0,5,1702,1702,1,5,1,Fin,1052.0,3.0,367294,0
231,1583,80,Timber,6,1989,HdBoard,HdBoard,219.0,4,CBlock,GLQ,783.0,5,1509,1509,2,4,1,RFn,600.0,3.0,175000,20
232,2858,70,Crawfor,7,1970,Wd Sdng,Wd Shng,0.0,3,BrkTil,ALQ,216.0,4,961,1717,1,4,1,Unf,642.0,3.0,140000,91
233,2265,20,Timber,7,1985,Plywood,Plywood,0.0,3,CBlock,ALQ,215.0,4,1240,1240,2,4,0,Unf,528.0,3.0,174000,22
234,1088,80,Gilbert,7,2005,VinylSd,VinylSd,182.0,4,PConc,GLQ,655.0,5,1166,1166,2,4,0,Fin,400.0,3.0,190000,3
235,698,70,OldTown,5,2002,VinylSd,VinylSd,0.0,4,CBlock,Unf,0.0,5,764,1464,2,3,0,None,0.0,0.0,129000,99
236,1896,20,NAmes,6,1991,MetalSd,MetalSd,136.0,3,CBlock,ALQ,1386.0,4,1652,1652,1,4,1,RFn,510.0,3.0,200000,48
237,628,60,NAmes,6,1968,VinylSd,VinylSd,576.0,3,CBlock,Rec,448.0,3,1182,2142,2,4,1,Fin,509.0,3.0,193500,41
238,1212,20,NAmes,6,1964,HdBoard,HdBoard,260.0,3,CBlock,Rec,787.0,5,1092,1092,1,3,0,RFn,504.0,3.0,145000,44
239,2864,50,Crawfor,7,1950,Stucco,Wd Sdng,270.0,4,BrkTil,ALQ,526.0,5,1122,1671,2,3,1,Unf,451.0,3.0,218000,77
240,2740,20,Edwards,5,2002,Wd Sdng,Wd Sdng,232.0,3,Slab,None,0.0,4,1488,1488,1,3,1,RFn,569.0,3.0,135000,54
241,2560,20,NAmes,5,1952,Wd Sdng,Plywood,150.0,3,CBlock,LwQ,40.0,5,1624,1624,1,3,1,RFn,240.0,3.0,146500,54
242,1716,120,NridgHt,6,2006,VinylSd,VinylSd,256.0,4,PConc,ALQ,20.0,5,1362,1362,2,4,1,RFn,460.0,3.0,194700,2
243,1130,20,Somerst,7,2008,CemntBd,CmentBd,210.0,4,PConc,GLQ,902.0,5,1218,1218,2,4,0,Fin,462.0,3.0,230348,1
244,201,30,OldTown,6,1950,Wd Sdng,Wd Sdng,0.0,3,BrkTil,ALQ,960.0,3,1068,1068,1,3,1,Unf,288.0,3.0,109500,87
245,2886,20,Mitchel,6,1979,Plywood,Plywood,0.0,3,CBlock,GLQ,776.0,3,1625,1625,2,2,1,Fin,576.0,3.0,242500,27
246,2328,160,StoneBr,7,1987,HdBoard,HdBoard,0.0,4,PConc,GLQ,495.0,4,1064,1767,2,4,1,RFn,504.0,4.0,239000,19
247,2583,20,NAmes,6,2000,Wd Sdng,Wd Sdng,176.0,3,CBlock,ALQ,824.0,5,1050,1050,1,4,0,RFn,286.0,3.0,156000,52
248,1206,20,NAmes,4,1957,MetalSd,MetalSd,0.0,3,CBlock,Rec,288.0,5,907,907,1,3,0,Unf,352.0,3.0,109008,51
249,2242,50,IDOTRR,2,1950,MetalSd,MetalSd,0.0,3,BrkTil,None,0.0,5,640,845,1,3,0,Unf,256.0,3.0,68104,68
250,1105,60,NoRidge,8,1995,VinylSd,VinylSd,466.0,4,PConc,Unf,0.0,5,1251,2501,2,4,1,RFn,751.0,3.0,290000,13
251,121,20,NAmes,5,1966,HdBoard,HdBoard,0.0,3,PConc,BLQ,1059.0,4,1209,1209,1,3,0,RFn,504.0,3.0,159000,44
252,1223,70,BrkSide,4,1950,MetalSd,MetalSd,0.0,3,PConc,Rec,120.0,3,453,906,1,3,0,Unf,231.0,2.0,87000,71
253,265,20,CollgCr,8,2002,VinylSd,VinylSd,479.0,4,PConc,GLQ,1358.0,5,1601,1601,2,4,1,RFn,670.0,3.0,272000,9
254,2813,20,CollgCr,7,2006,VinylSd,VinylSd,0.0,4,PConc,GLQ,996.0,5,1336,1336,2,4,0,Unf,502.0,3.0,198000,1
255,1294,50,OldTown,4,1985,MetalSd,MetalSd,0.0,3,BrkTil,Unf,0.0,4,1095,1656,2,3,0,Unf,440.0,3.0,119164,68
256,2745,20,Edwards,5,1954,Wd Sdng,Wd Sdng,0.0,3,Slab,None,0.0,4,1124,1124,1,3,1,None,0.0,0.0,93000,52
257,1094,60,Gilbert,7,2001,VinylSd,VinylSd,647.0,4,PConc,GLQ,544.0,5,1008,1892,2,3,1,RFn,431.0,3.0,226750,8
258,651,190,OldTown,3,1970,HdBoard,HdBoard,0.0,3,CBlock,BLQ,440.0,3,1014,1699,2,3,0,Unf,420.0,2.0,95000,109
259,198,50,BrkSide,6,1950,Wd Sdng,Wd Sdng,0.0,3,CBlock,Rec,300.0,3,780,1416,1,3,0,Unf,312.0,3.0,139900,62
260,131,30,BrkSide,3,1966,Wd Sdng,Plywood,0.0,3,CBlock,Unf,0.0,5,1306,1306,1,2,0,None,0.0,0.0,76500,70
261,1258,30,OldTown,4,2005,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,4,672,672,1,3,0,Unf,308.0,3.0,86900,68
262,1599,20,Mitchel,5,1968,Plywood,Plywood,0.0,3,CBlock,ALQ,785.0,5,1160,1160,1,4,0,Unf,257.0,3.0,152500,40
263,1508,20,Edwards,4,1953,MetalSd,MetalSd,115.0,3,CBlock,Rec,767.0,3,930,930,1,3,0,RFn,286.0,3.0,99000,55
264,615,30,BrkSide,4,1950,VinylSd,VinylSd,0.0,2,CBlock,LwQ,280.0,4,708,708,1,2,0,None,0.0,0.0,82500,69
265,1815,120,SawyerW,6,1992,Plywood,ImStucc,0.0,4,PConc,GLQ,430.0,4,1575,1575,2,4,0,RFn,529.0,3.0,179200,15
266,2712,20,Sawyer,5,1966,Plywood,Plywood,0.0,3,CBlock,ALQ,773.0,4,1059,1059,1,3,0,Fin,286.0,3.0,142500,40
267,2051,20,Sawyer,4,1964,HdBoard,HdBoard,0.0,3,CBlock,Rec,513.0,3,1005,1005,1,3,0,Unf,440.0,3.0,115400,43
268,1863,60,Somerst,7,2001,VinylSd,VinylSd,0.0,4,PConc,GLQ,738.0,5,1057,1929,2,4,1,Fin,650.0,3.0,226000,6
269,2510,160,Somerst,7,2005,MetalSd,MetalSd,0.0,4,PConc,Unf,0.0,5,520,1200,2,4,0,RFn,480.0,3.0,144152,1
270,1069,60,NridgHt,8,2003,VinylSd,VinylSd,221.0,4,PConc,Unf,0.0,5,1804,2690,2,4,1,Fin,795.0,3.0,370000,5
271,336,20,Mitchel,5,1984,VinylSd,VinylSd,0.0,3,CBlock,Rec,207.0,3,833,833,1,4,0,Unf,495.0,3.0,149900,26
272,2417,60,Gilbert,6,2006,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,4,728,1456,2,3,0,RFn,429.0,3.0,172785,0
273,1962,20,NAmes,5,2002,VinylSd,VinylSd,0.0,3,CBlock,ALQ,398.0,4,864,864,1,4,0,RFn,720.0,3.0,129000,57
274,372,20,NWAmes,6,1998,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,3,1586,1586,2,3,1,Unf,435.0,3.0,181000,30
275,2578,80,NAmes,5,1956,Wd Sdng,Wd Sdng,272.0,3,CBlock,BLQ,678.0,5,1370,1370,1,3,1,RFn,300.0,3.0,148000,50
276,2824,20,Edwards,6,2002,VinylSd,VinylSd,0.0,3,PConc,GLQ,475.0,5,914,914,1,4,0,None,0.0,0.0,117250,4
277,471,120,Blmngtn,7,2006,VinylSd,VinylSd,16.0,4,PConc,GLQ,16.0,5,1555,1555,2,4,1,Fin,430.0,3.0,192500,4
278,1544,160,Blueste,6,1980,MetalSd,MetalSd,0.0,3,CBlock,LwQ,81.0,3,716,1556,2,3,1,Fin,452.0,3.0,151000,28
279,2141,20,CollgCr,5,1972,VinylSd,VinylSd,0.0,3,CBlock,LwQ,138.0,3,882,882,1,3,0,Unf,461.0,3.0,112500,35
280,2008,30,BrkSide,5,1950,Stucco,Stucco,0.0,3,BrkTil,BLQ,645.0,3,1167,1167,1,3,1,Unf,495.0,3.0,144000,87
281,1075,120,NridgHt,9,2008,MetalSd,MetalSd,714.0,5,PConc,GLQ,1204.0,5,1800,1800,2,5,1,RFn,944.0,3.0,370967,1
282,34,160,NPkVill,6,1975,Plywood,Brk Cmn,0.0,3,CBlock,ALQ,514.0,3,855,1456,2,4,1,Unf,440.0,3.0,149900,35
283,847,60,CollgCr,7,2002,VinylSd,VinylSd,95.0,4,PConc,Unf,0.0,5,831,1660,2,4,0,RFn,493.0,3.0,195000,7
284,1629,80,Gilbert,7,1992,HdBoard,HdBoard,170.0,3,PConc,Unf,0.0,4,812,1482,2,4,1,Fin,392.0,3.0,163900,15
285,2073,20,ClearCr,6,1984,Wd Sdng,Wd Sdng,136.0,3,PConc,BLQ,299.0,5,1522,1522,2,3,1,Fin,552.0,3.0,182000,23
286,960,20,Timber,9,2008,CemntBd,CmentBd,246.0,5,CBlock,GLQ,1758.0,5,2036,2036,2,5,1,Fin,780.0,3.0,410000,1
287,955,20,Mitchel,5,1991,HdBoard,HdBoard,0.0,3,PConc,BLQ,55.0,3,1595,1595,2,3,0,Unf,672.0,3.0,152000,18
288,2476,60,SawyerW,7,2005,VinylSd,VinylSd,172.0,4,PConc,Unf,0.0,5,891,1686,2,4,0,Fin,462.0,3.0,184000,1
289,1590,90,Mitchel,7,1998,VinylSd,VinylSd,200.0,3,PConc,GLQ,1309.0,5,1344,1344,2,3,0,Fin,784.0,3.0,206300,11
290,2913,90,Mitchel,5,1970,Plywood,Plywood,0.0,3,CBlock,BLQ,149.0,3,1652,1652,2,3,0,Unf,928.0,3.0,146500,36
291,149,50,NAmes,4,1956,MetalSd,MetalSd,0.0,3,CBlock,Unf,0.0,3,832,1337,1,3,0,Unf,263.0,3.0,108000,54
292,2525,80,NWAmes,7,1992,MetalSd,MetalSd,143.0,3,CBlock,Unf,0.0,4,1222,1920,3,4,1,RFn,487.0,3.0,170000,38
293,1470,120,CollgCr,6,2004,VinylSd,VinylSd,205.0,4,PConc,GLQ,662.0,5,848,848,1,4,0,RFn,420.0,3.0,145000,4
294,412,120,NPkVill,7,1975,Plywood,Brk Cmn,0.0,3,CBlock,ALQ,435.0,3,1055,1055,2,3,1,RFn,440.0,3.0,123000,34
295,1399,120,ClearCr,6,1997,Wd Sdng,Wd Sdng,0.0,3,PConc,GLQ,1003.0,5,1291,1291,1,4,1,Unf,431.0,3.0,173000,12
296,183,30,OldTown,6,2003,VinylSd,VinylSd,0.0,3,BrkTil,Unf,0.0,4,720,720,1,3,0,Unf,484.0,3.0,105900,82
297,974,180,MeadowV,4,1973,CemntBd,CmentBd,0.0,3,CBlock,GLQ,462.0,3,526,988,1,3,0,Unf,297.0,3.0,91000,36
298,930,50,Crawfor,5,2005,BrkComm,Brk Cmn,0.0,3,BrkTil,BLQ,312.0,2,986,1523,2,2,1,Unf,295.0,3.0,158000,60
299,881,60,CollgCr,7,2004,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,864,1728,2,4,0,RFn,572.0,3.0,190000,5
300,1180,120,Veenker,8,1995,BrkFace,BrkFace,0.0,4,PConc,LwQ,560.0,5,1239,1239,1,4,1,Fin,477.0,3.0,217500,13
301,1553,50,IDOTRR,5,1958,WdShing,Wd Shng,162.0,3,CBlock,ALQ,330.0,4,1151,1955,2,3,0,Fin,356.0,3.0,165500,50
302,928,70,Crawfor,7,1950,MetalSd,MetalSd,0.0,3,CBlock,Rec,275.0,5,860,1564,1,2,1,Unf,234.0,3.0,174500,68
303,1512,80,Edwards,4,1954,Wd Sdng,Wd Sdng,0.0,3,CBlock,Unf,0.0,4,1204,1204,1,3,0,Unf,312.0,3.0,100000,54
304,3,20,NAmes,6,1958,Wd Sdng,Wd Sdng,108.0,3,CBlock,ALQ,923.0,3,1329,1329,1,4,0,Unf,312.0,3.0,172000,52
305,2140,20,CollgCr,5,1975,HdBoard,HdBoard,0.0,3,CBlock,BLQ,330.0,3,879,879,1,3,0,Unf,440.0,3.0,120000,32
306,553,20,SawyerW,4,1950,Wd Sdng,AsbShng,0.0,2,CBlock,Unf,0.0,4,841,841,1,3,0,Unf,294.0,3.0,82000,59
307,2594,50,NAmes,6,1950,VinylSd,VinylSd,0.0,3,CBlock,Unf,0.0,5,900,1312,1,3,0,Unf,649.0,3.0,127000,59
308,1314,75,OldTown,6,1950,AsbShng,AsbShng,0.0,3,BrkTil,Rec,319.0,2,1134,2058,1,3,1,Unf,396.0,2.0,129500,91
309,366,120,StoneBr,8,1984,HdBoard,HdBoard,0.0,4,CBlock,GLQ,1036.0,4,1360,1360,1,4,1,RFn,565.0,3.0,187500,25
310,1462,20,CollgCr,8,2003,VinylSd,VinylSd,240.0,4,PConc,GLQ,1538.0,5,1786,1786,2,4,1,RFn,715.0,3.0,300000,6
311,2541,60,NWAmes,6,1971,HdBoard,HdBoard,252.0,3,CBlock,Rec,416.0,4,1097,1993,2,3,1,RFn,495.0,3.0,190000,35
312,2088,50,Edwards,4,1950,MetalSd,MetalSd,0.0,2,BrkTil,Unf,0.0,2,986,1362,2,3,0,Unf,280.0,2.0,96000,87
313,527,60,Somerst,7,2007,CemntBd,CmentBd,100.0,4,PConc,GLQ,812.0,5,1112,1550,2,4,0,Fin,438.0,3.0,241000,3
314,1824,20,Sawyer,5,1962,HdBoard,HdBoard,0.0,3,CBlock,Unf,0.0,3,1696,1696,1,3,1,RFn,349.0,3.0,143900,45
315,2918,160,MeadowV,4,1970,CemntBd,CmentBd,0.0,3,CBlock,Rec,408.0,3,546,1092,1,3,0,Unf,286.0,3.0,87550,36
316,49,120,NridgHt,9,2005,MetalSd,MetalSd,412.0,5,PConc,GLQ,456.0,5,1752,1752,2,5,1,RFn,576.0,3.0,319900,5
317,2332,60,StoneBr,9,2006,VinylSd,VinylSd,184.0,4,PConc,GLQ,205.0,5,1102,2473,2,4,1,Fin,675.0,3.0,356383,0
318,826,20,CollgCr,9,2007,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1800,1800,2,5,0,Fin,702.0,3.0,239000,2
319,1108,60,NoRidge,7,1994,VinylSd,VinylSd,320.0,4,PConc,BLQ,228.0,5,1108,2197,2,4,1,Fin,783.0,3.0,287500,15
320,2041,50,OldTown,5,1950,MetalSd,MetalSd,0.0,3,CBlock,Rec,360.0,3,854,1382,1,3,0,Unf,660.0,3.0,128500,66
321,57,60,Gilbert,7,2004,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,847,1733,2,4,1,Fin,433.0,3.0,185088,6
322,520,20,Somerst,7,2008,VinylSd,VinylSd,0.0,4,PConc,Unf,0.0,5,1402,1402,2,4,0,RFn,625.0,3.0,229800,1
323,2305,20,Mitchel,5,1984,Plywood,HdBoard,0.0,3,CBlock,ALQ,516.0,3,887,887,1,3,0,RFn,288.0,3.0,124500,23
324,2533,20,NAmes,5,1968,MetalSd,MetalSd,0.0,3,CBlock,ALQ,758.0,4,1051,1051,1,3,0,RFn,504.0,3.0,142000,38
325,2852,70,SWISU,6,1950,MetalSd,MetalSd,0.0,3,PConc,BLQ,305.0,5,755,1510,1,3,0,Unf,216.0,3.0,149000,86
326,1198,90,NWAmes,5,1973,Plywood,Plywood,564.0,3,CBlock,Unf,0.0,3,1656,1656,2,3,0,Unf,506.0,3.0,135000,35
327,1681,120,NPkVill,6,1976,Plywood,Plywood,0.0,3,CBlock,ALQ,120.0,3,958,958,2,3,1,RFn,440.0,3.0,128000,31
328,1773,20,NoRidge,8,1993,BrkFace,BrkFace,0.0,4,PConc,GLQ,1231.0,5,3228,3228,3,4,1,RFn,546.0,3.0,430000,15
329,1825,20,Sawyer,5,1968,HdBoard,HdBoard,0.0,3,CBlock,Rec,812.0,3,1040,1040,1,3,0,Fin,686.0,3.0,145000,39
330,2208,50,Crawfor,5,2003,Wd Sdng,Wd Shng,0.0,3,PConc,Unf,0.0,5,661,1250,2,3,1,Unf,552.0,3.0,139000,97
331,1646,80,NWAmes,6,2003,VinylSd,VinylSd,74.0,3,CBlock,Unf,0.0,5,1140,1868,3,3,1,Fin,477.0,3.0,178000,23
332,1060,60,NridgHt,10,2006,CemntBd,CmentBd,468.0,5,PConc,GLQ,1082.0,5,1632,2790,2,5,1,Fin,1150.0,3.0,460000,3
333,748,75,BrkSide,6,1994,Wd Sdng,Wd Shng,0.0,3,BrkTil,Unf,0.0,4,1445,2134,2,4,0,Unf,441.0,3.0,214500,93
334,2846,190,SWISU,5,1995,VinylSd,VinylSd,0.0,3,PConc,Unf,0.0,4,948,1928,2,3,0,None,0.0,0.0,160000,90
335,493,60,Gilbert,7,1999,VinylSd,VinylSd,298.0,4,PConc,ALQ,772.0,5,1022,2060,2,4,1,RFn,390.0,3.0,214000,10
336,694,50,OldTown,6,1998,Wd Sdng,Wd Sdng,0.0,3,PConc,Unf,0.0,4,861,1378,1,4,0,Unf,162.0,2.0,128900,74
337,2283,190,Mitchel,4,1975,MetalSd,MetalSd,149.0,3,CBlock,BLQ,1159.0,5,1622,1622,1,3,1,Fin,1356.0,3.0,168000,46
338,1800,60,Somerst,8,2007,WdShing,Wd Shng,0.0,4,PConc,GLQ,745.0,5,955,1880,2,5,1,Fin,880.0,3.0,310013,0
339,1632,120,StoneBr,8,1986,HdBoard,HdBoard,0.0,4,CBlock,Unf,0.0,5,1088,1088,1,4,0,RFn,461.0,3.0,170000,21
340,2624,20,NAmes,5,1959,BrkFace,Wd Sdng,0.0,3,CBlock,LwQ,369.0,3,1040,1040,1,3,0,RFn,286.0,3.0,133700,47
341,2197,70,Crawfor,6,1996,Wd Sdng,Wd Sdng,0.0,3,PConc,Unf,0.0,3,900,1502,1,4,2,Unf,180.0,3.0,165000,84
342,1045,160,BrDale,6,1971,HdBoard,HdBoard,604.0,3,CBlock,ALQ,358.0,3,483,987,1,3,0,Unf,264.0,3.0,89500,37
343,2549,190,NAmes,6,1958,HdBoard,HdBoard,105.0,3,CBlock,ALQ,513.0,3,1095,1095,1,3,0,RFn,264.0,3.0,140000,48
344,2829,160,Edwards,7,2004,VinylSd,VinylSd,50.0,4,PConc,Unf,0.0,5,970,1709,2,4,0,Unf,380.0,3.0,134000,2
345,2480,60,SawyerW,6,1993,HdBoard,HdBoard,0.0,4,PConc,ALQ,758.0,5,844,1731,2,4,0,RFn,462.0,3.0,248500,14
